INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,IDADE,HOMEKIDS,YOJ,SALARIO,CONTA_CLI,HOME_VAL,CASADO,SEX,EDUCATION,JOB,TRAVTIME,USO_PROD,VALOR_SOLICITADO,TIF,TIPO_PROD,PROD_ALTO_VALOR,OLDCLAIM,CLM_FREQ,TRAN_SUSP,TEMPO_CLIENTE,TEMPO_VIDA_PROD,URBANICITY
7229,0,0,0,51,0,7,40316.2717716192,No,0,No,F,Mestrado,Advogado,43.9448487664527,Pessoal,10630,7,Renda Variavel,no,0,0,Yes,3,1,Rural
7230,0,0,0,40,0,11,105664.266927858,No,296326.408978757,Yes,F,PhD,Medico,21.1536023865723,Pessoal,16070,3,Poupanca,no,0,0,No,0,11,Urbano
7231,1,5003,0,27,3, ,0,Yes,0,No,F,Ensino Superior,Estudante,15.8217922869931,Comercial,20510,11,CDB,no,4570,3,No,7,8,Urbano
7233,0,0,0,55,0,8, ,No,164775.407184785,No,M,Ensino Fundamental,Trabalho Manual,24.9582021389978,Pessoal,21520,1,Renda Fixa,no,6656,3,No,4,1,Urbano
7234,0,0,0,54,0,9,276354.345294201,No,0,No,M,PhD,Gerente,26.4208389040564,Pessoal,19570,6,Renda Fixa,yes,48993,1,Yes,0,10,Urbano
7236,0,0,1,45,3,14,81287.4900258461,No,234505.327471272,Yes,M,Ensino Superior,Profissional,32.7822890657609,Comercial,29590,10,Tesouro Direto,yes,0,0,No,0,7,Urbano
7237,1,2144,1,37,2,13,35718.1491179108,No,145486.974116104,Yes,M,Ensino Medio,Trabalho Manual,36.3074268191216,Comercial,8770,4,Criptomeda,no,0,0,No,4,1,Urbano
7239,1,724,0,31,1,12,54909.0952751655,No, ,Yes,M,Ensino Fundamental,Trabalho Manual,32.6601903537439,Pessoal,6990,1,Criptomeda,yes,0,0,No,3,4,Urbano
7241,0,0,0,40,1,16,66986.7393269475,No,236896.940066719,Yes,F,Ensino Superior,Gerente,28.2288773207724,Pessoal,12200,13,CDB,no,8216,3,No,6,11,Urbano
7242,1,6491.03417290283,0,54,0,15,4715.50672647948,No,120571.395709059,Yes,M,Ensino Medio,Estudante,25.4479706563135,Pessoal,7770,13,Criptomeda,no,0,0,No,1,1,Urbano
7244,1,49179.5494207299,0,25,1,10,35714.2492354156,Yes,0,No,M,Ensino Fundamental,Trabalho Administrativo,24.6868718134143,Pessoal,12710,3,Poupanca,yes,2083,3,No,6,1,Urbano
7245,0,0,1,38,2,15,10408.1440979754,No,126847.122355307,Yes,F,Ensino Medio,Do Lar,45.6146628729576,Pessoal,6340,1,Renda Variavel,no,0,0,No,0,11,Rural
7246,0,0,0,47,0,8,55986.8065681593,No,219207.1488135,Yes,M,Ensino Fundamental,Trabalho Administrativo,13.8612187081854,Pessoal,18500,1,Renda Fixa,no,0,0,No,2,1,Rural
7247,0,0,0,50,0,9,59811.5061421237,No,0,No,M,Ensino Medio,Trabalho Manual,27.3909020194867,Comercial,14030,6,Poupanca,no,3810,2,No,0,1,Urbano
7248,0,0,0,42,0,13,129528.60216552,No, ,Yes,M,Mestrado, ,32.6999607193518,Comercial,27770,13,Tesouro Direto,yes,0,0,No,1,14,Urbano
7249,0,0,0,50,0,12,116061.428043537,No,329334.38607969,Yes,F,Ensino Superior,Profissional,25.3054070043748,Comercial,26750,6,Criptomeda,no,0,0,No,0,7,Urbano
7250,0,0,0,43,0, ,19467.0217055925,No,96666.8014552157,No,M,Ensino Fundamental,Trabalho Administrativo,34.2090321221686,Pessoal,20430,1,Poupanca,no,1487,2,No,6,8,Urbano
7251,0,0,0,29,1,12,58477.5075409987,No,178203.603262012,Yes,M,Ensino Superior,Profissional,44.5610078379012,Pessoal,16380,1,Poupanca,no,0,0,No,0,11,Urbano
7253,0,0,0,34,1,10,46770.5987521097,Yes,181942.931640598,No,M,Ensino Superior,Trabalho Manual,13.4557714541219,Comercial,15250,10,Poupanca,no,0,0,No,0,8,Urbano
7254,0,0,0,45,2,15,44138.0888905193,No,135755.77897087,Yes,M,Ensino Fundamental,Trabalho Manual,8.67290352025784,Comercial,5900,1,Criptomeda,yes,4671,4,No,2,1,Rural
7255,0,0,0,54,0,7,78920.580249166,No,257603.594847609,No,M,Ensino Superior,Trabalho Manual,5,Comercial,5000,1,Criptomeda,yes,0,0,No,2,11,Urbano
7256,0,0,0,41,3,12, ,Yes,0,No,F,Ensino Medio,Estudante,5,Comercial,7960,4,Renda Variavel,no,5562,1,No,0,10,Urbano
7257,0,0,0,41,0,13,211617.031719148,No,524149.093763452,Yes,F,PhD,Medico,19.2983484469573,Pessoal,30340,1,Criptomeda,no,0,0,No,2,22,Urbano
7258,0,0,0,41,0,12,43743.4344457056,No,161095.836777246,No,F,Ensino Superior,Gerente,9.61946482372987,Pessoal,5600,1,CDB,no,6033,4,No,5,1,Urbano
7259,0,0,0,52,0, ,127729.962982422,No, ,Yes,M,PhD, ,42.012428578117,Comercial,20920,6,Renda Fixa,no,0,0,No,0,15,Urbano
7260,1,6607,0,48,0,9,77343.5571936417,No,242830.22862387,No,M,Ensino Medio,Trabalho Manual,11.7358381839903,Comercial,24680,7,Tesouro Direto,no,3319,3,No,2,1,Urbano
7261,0,0,1,40,2,15,53841.2317759145,Yes,187744.614082688,No,F,Ensino Superior,Profissional,34.7991158955034,Pessoal,11660,10,Renda Variavel,no,0,0,No,1,6,Urbano
7262,0,0,0,45,0,14,24360.3518696713,No,155713.767877122,Yes,F,Mestrado,Advogado,24.1289474293259,Pessoal,21410,1,Renda Variavel,no,0,0,No,0,13,Rural
7263,0,0,0,49,0,13, ,No,373031.442428498,Yes,F,PhD,Medico,26.3353494859858,Pessoal,7430,6,Renda Variavel,no,0,0,Yes,0,16,Urbano
7264,0,0,0,47,0,14,138524.139060464,No,391738.752525384,Yes,F,PhD,Medico,28.7215188399839,Pessoal,9990,1,Renda Variavel,no,6699,1,No,4,17,Urbano
7265,1,3393,1,43,1,12,33887.6567650776,Yes,0,No,M,Ensino Superior,Gerente,22.0041243317655,Comercial,9190,4,Criptomeda,no,2982,1,No,5, ,Urbano
7266,0,0,2,45,2,14,121880.137080242,No,319026.297847484,Yes,M,Ensino Superior,Trabalho Manual,44.354160861487,Comercial,19250,1,Poupanca,yes,7704,4,No,0,9,Urbano
7267,0,0,0,63,1,16,70930.9558154,No,236296.355559792,Yes,M,Mestrado,Advogado,57.7399861831541,Pessoal,24590,9,Poupanca,yes,0,0,No,2,15,Urbano
7268,1,4363,0,35,0,10,33086.5622368223,No,92672.9659113281,No,M,Ensino Medio,Trabalho Manual,18.2615909184916,Comercial,22950,1,Tesouro Direto,yes,0,0,No,6,11,Urbano
7270,0,0,0,52,0,9,40705.7622425062,No,172715.330321148,Yes,M,Ensino Medio,Profissional,5,Comercial,26650,9,Tesouro Direto,no,0,0,No,0,1,Urbano
7271,0,0,0,40,3,15,52210.4703283342,No,129914.665926904,Yes,F,Ensino Fundamental,Trabalho Manual,8.91637047340372,Pessoal,10720,6,Renda Variavel,no,1995,2,No,0,1,Urbano
7272,0,0,0,55,0,13,80566.8753585001,No,274720.935563985,Yes,M,PhD,Medico,41.2074260055765,Pessoal,15060,9,Poupanca,yes,2335,1,No,2,19,Urbano
7273,0,0,0,36,1,5,103076.32562781,No,269434.509488425,Yes,F,Ensino Superior,Profissional,31.5087870335893,Pessoal,11750,1,Renda Variavel,no,0,0,No,2,10,Urbano
7274,1,3281,0,46,0,9,63989.59148033,No,228402.400031122,No,M,Ensino Medio,Trabalho Manual,38.327236626355,Comercial,8410,1,Criptomeda,yes,13251,2,Yes,3,10,Urbano
7276,0,0,0,47,0,0,0,No,71451.7881889706,Yes,M,Ensino Medio,Estudante,29.1755069254753,Pessoal,20430,4,Renda Fixa,no,0,0,No,1,5,Rural
7277,0,0,0,44,2,14,182620.052725602,No,470024.691025205,Yes,F,PhD,Medico,24.3188675764756,Pessoal,14670,10,Renda Variavel,no,0,0,No,2,18,Urbano
7278,0,0,0,27,3,7,131567.389613204,Yes,0,No,F,Ensino Superior,Profissional,32.0409620366954,Pessoal,8790,1,Poupanca,no,0,0,No,3,1,Urbano
7279,0,0,0,48,0,12,105199.174712272,No, ,No,F,Mestrado,Advogado,25.2080573529107,Pessoal,16970,1,CDB,no,0,0,No,3,14,Urbano
7280,0,0,0,45,2,10,11677.0453494886,Yes, ,No,F,Ensino Superior,Estudante,55.7686101730826,Comercial,5240,14,Renda Variavel,no,0,0,No,2,5,Rural
7282,0,0,1,41,2, ,122571.966823235,No,315539.07487741,Yes,F,Mestrado,Gerente,16.6109547742066,Pessoal,14750,9,Poupanca,no,0,0,No,3,13,Urbano
7284,0,0,0,39,0,7,140469.213808617,No,351522.63651327,Yes,F,Ensino Superior,Gerente,8.39497396908446,Pessoal,15550,11,Renda Variavel,no,0,0,No,0,13,Urbano
7285,1,2580,0,45,0, , ,No, ,No,F,Ensino Superior,Profissional,15.6073412399211,Pessoal,16800,4,Renda Variavel,no,6524,1,No,1,12,Urbano
7286,0,0,0,40,0,11, ,No,0,No,M,Ensino Fundamental,Estudante,32.2739754264281,Pessoal,6680,4,Criptomeda,no,0,0,No,0,1,Urbano
7288,0,0,0,47,0,13,88077.907450151,No,279721.705176869,No,M,Mestrado,Advogado,50.2593143200288,Pessoal,16040,6,Poupanca,yes,2526,3,No,0,7,Urbano
7290,0,0,0,47,0,10,90801.5814290329,No,300604.158076039,Yes,F,Ensino Medio,Profissional,15.7145093410742,Pessoal,15280,7,Renda Variavel,no,0,0,No,2,6,Urbano
7292,0,0,0,63,0,15,39246.5275223031,No,183403.101433498,Yes,M,Ensino Medio,Gerente,46.6425597660288,Pessoal,20960,1,Renda Variavel,yes,0,0,No,0,8,Urbano
7293,0,0,0,50,0,0,0,No,73209.6657923758,Yes,F,Mestrado,Do Lar,26.8534676776728,Pessoal,18080,4,Renda Variavel,no,0,0,No,0,18,Urbano
7295,0,0,0,41,2,11,47936.7672007677,Yes,0,No,F,Ensino Superior,Profissional,15.6577088209975,Pessoal,24250,1,Poupanca,no,0,0,Yes,1,3,Urbano
7296,0,0,0,61,0, ,79528.2103652279,No,286107.344159742,Yes,F,Mestrado,Advogado,5,Pessoal,21160,10,CDB,no,0,0,No,0,15,Urbano
7297,1,2746,0,38,0,9,21001.4606220404,No,110313.317025868,No,F,Ensino Medio,Trabalho Administrativo,49.9192601440557,Pessoal,14990,1,Renda Variavel,no,6055,1,No,5,9,Urbano
7298,0,0,0,45,2,14,20094.233077604,No,125306.981121619,Yes,M,Ensino Fundamental,Trabalho Administrativo,30.0201761115802,Comercial,23470,4,Tesouro Direto,yes,5162,1,No,0,1,Urbano
7299,0,0,2,36,2,11,24186.7172137878,No,117767.749984074,Yes,M,Ensino Medio,Trabalho Administrativo,82.7514708194334,Pessoal,10620,10,Poupanca,no,0,0,No,3,1,Rural
7300,1,959.714693858325,0,34,1,0,0,No,0,Yes,F,Ensino Medio,Estudante,16.9023601938882,Comercial,4900,1,Renda Variavel,no,0,0,No,3,9,Urbano
7301,0,0,0,42,2,13,7313.45658187752,No,94968.8760715076,Yes,F,Ensino Superior,Do Lar,24.6812550573037,Pessoal,14300,17,Renda Variavel,no,27090,1,No,5,9,Urbano
7302,0,0,0,55,0,12,45953.7637013679,No,0,No,F,Ensino Medio,Trabalho Manual,92.256727038472,Pessoal,7280,7,Renda Variavel,no,5252,2,No,0,1,Urbano
7303,0,0,0,54,0,13,167400.247923346,No,430291.621438784,Yes,M,Mestrado, ,35.4074247869088,Comercial,27710,3,Tesouro Direto,no,0,0,No,0,5,Urbano
7305,1,2468,0,38,0,9,71178.7814283863,No,226917.548828578,Yes,M,Ensino Superior,Trabalho Manual,18.6145901979557,Comercial,17560,3,Renda Fixa,yes,0,0,No,5,7,Urbano
7306,1,1856,0,45,2,13,21334.9780986024,Yes,0,No,F,Ensino Fundamental,Trabalho Administrativo,21.0385943785363,Pessoal,8130,3,Renda Variavel,no,7852,1,No,10,1,Urbano
7307,0,0,0,51,0,14,115324.910898189,No,290501.271183846,Yes,M,Mestrado,Advogado,40.1940926854462,Pessoal,26980,9,Poupanca,no,0,0,Yes,1,10,Urbano
7309,1,6387,0,28,0,7,23552.8804718133,No,0,No,F,Ensino Fundamental,Trabalho Administrativo,38.3212285238875,Pessoal,18820,1,Renda Variavel,no,0,0,No,2, ,Urbano
7310,1,7145,0,46,1,9,49680.255339987,Yes,228046.14314878,No,M,Ensino Superior,Trabalho Manual,49.5478183456038,Comercial,6100,3,Criptomeda,no,2986,3,No,0,5,Urbano
7311,0,0,0,68,0,19,67371.1187706547,No,248629.76437151,Yes,M,PhD,Medico,14.4707422758375,Pessoal,15820,3,Renda Variavel,yes,0,0,No,4,11,Urbano
7312,1,5126,0,54,0,6,52206.0226315028,No,188402.736807423,Yes,M,Ensino Medio,Trabalho Manual,36.1861637144874,Comercial,12120,4,Poupanca,yes,1520,3,No,8,5,Urbano
7314,0,0,0,55,0,13,240198.407570512,No,600591.119008971,Yes,F,PhD,Advogado,30.7690677983926,Pessoal,31020,1,Poupanca,no,0,0,Yes,3,1,Urbano
7315,0,0,0,43,0,13,120385.970405776,No,280918.934211544,Yes,F,Ensino Medio,Gerente,25.4240974050317,Pessoal,17840,14,Renda Variavel,no,0,0,No,4,8,Urbano
7316,1,6988,0,46,0, , ,No,0,No,M,Ensino Medio,Trabalho Manual,52.5431275833756,Comercial,14620,7,Poupanca,yes,2476,2,No,5,1,Urbano
7317,0,0,1,45,2,14,30403.092212248,No,144521.638417549,Yes,F,Ensino Fundamental,Trabalho Administrativo,40.7004526337074,Pessoal,9040,11,Renda Variavel,no,4994,1,No,0,4,Urbano
7318,0,0,1,38,3,13,90486.7733276784,Yes,245441.48447696,No,F,Ensino Superior,Trabalho Manual,58.3170694157214,Comercial,14350,16,Renda Variavel,no,0,0,No,0,12,Rural
7320,1,1696,1,38,1,11,105307.041451878,Yes,281949.817291521,No,M,Ensino Superior,Profissional,39.1045286923463,Comercial,30260,1,Tesouro Direto,yes,5255,2,No,3,8,Urbano
7321,1,5102,0,46,0,10,68485.3216785245,No,228015.57429618,No,M,Ensino Superior,Profissional,12.6271647682633,Comercial,18820,16,Renda Fixa,no,7848,1,No,0,13,Urbano
7322,0,0,0,47,0,11,30959.5352727934,No,190150.220912826,Yes,F,Ensino Superior,Gerente,30.7154932460192,Pessoal,8720,1,Renda Variavel,no,34027,3,No,8,4,Urbano
7323,1,58851.0677649275,1,56,2,13,67783.4006327044,No,245495.938532433,Yes,M,Ensino Superior,Profissional,28.5939387271191,Comercial,23520,5,Tesouro Direto,no,0,0,No,4,11,Urbano
7324,0,0,0,29,0,0,0,No,0,Yes,F,Ensino Fundamental,Estudante,14.5771660287487,Pessoal,4640,1,CDB,no,8658,2,No,2,5,Urbano
7327,0,0,0,48,0,10,29551.7994236478,No,159532.512050316,Yes,M,Ensino Medio,Trabalho Administrativo,17.5260135113279,Pessoal,25250,6,Poupanca,yes,3465,3,No,0, ,Urbano
7328,0,0,0,41,2, ,71600.2618975045,Yes,214130.187032189,No,F,Ensino Superior,Profissional,35.0840634872131,Pessoal,14910,4,Renda Variavel,no,0,0,No,4,5,Rural
7329,1,6261,2,37,2,9,116091.825255431,Yes,0,No,F,Ensino Superior,Gerente,51.4487510118749,Pessoal,33760,1,Poupanca,no,2491,2,No,7,9,Urbano
7331,1,5452,0,30,1, ,44609.2730292689,Yes,193747.186015773,No,F,Ensino Fundamental,Trabalho Manual,23.607672445885,Pessoal,8960,1,CDB,no,0,0,Yes,0,1,Urbano
7333,1,3022,0,40,0,14,61105.2543054452,No,158995.447606282,Yes,M,Mestrado,Advogado,22.7693248891479,Pessoal,13780,10,Poupanca,yes,5014,4,No,0,22,Urbano
7334,1,2819,0,43,0,11,69071.0207963735,No,214052.53272937,No,M,Ensino Medio,Trabalho Manual,29.4576208790851,Comercial,13400,6,Poupanca,no,0,0,No,1,12,Urbano
7335,0,0,0,48,0,12,78990.2221025232,No,247317.907181397,No,M,Ensino Superior,Trabalho Manual,20.1756875087705,Comercial,11420,12,Criptomeda,yes,4701,3,No,0,11,Rural
7336,0,0,0,54,0,7,101306.551778297,No,287314.293232912,Yes,M,Ensino Superior,Gerente,9.06660480065291,Pessoal,14270,1,Poupanca,no,0,0,No,0,12,Urbano
7338,0,0,0,46,0,13,45099.8401722131,No,0,No,F,Ensino Superior,Trabalho Manual,18.4202136919597,Comercial,10610,1,Renda Variavel,no,37157,2,Yes,0,13,Urbano
7339,0,0,0,53,0,12,73925.9151455782,No,231118.276708943,Yes,M,Mestrado,Advogado,29.3413134862688,Pessoal,12970,1,Poupanca,yes,0,0,No,5,19,Urbano
7340,0,0,0,29,0,7,22427.8559896859,No,120624.421586643,Yes,M,Ensino Medio,Trabalho Administrativo,28.7237984171756,Pessoal,3170,1,Poupanca,yes,953,3,No,5,1,Urbano
7342,0,0,0,39,0,11, ,No,0,No,M,Ensino Superior,Profissional,23.718589493337,Pessoal,16750,1,Poupanca,no,3261,1,No,5,14,Urbano
7343,0,0,0,39,3,15,48740.5345529082,No,158682.854189369,Yes,M,Mestrado, ,30.7004921508563,Comercial,32530,17,Tesouro Direto,no,0,0,No,0,21,Urbano
7344,0,0,0,54,0,11,53908.1293742753,No,187804.192373869,Yes,M,Ensino Medio,Trabalho Administrativo,45.7406402426179,Pessoal,19970,11,Renda Fixa,yes,0,0,No,0,1,Rural
7345,0,0,0,37,0,9,102272.196233929,No,0,No,F,Mestrado,Gerente,15.4482348739001,Pessoal,8520,1,Renda Variavel,no,0,0,No,0,14,Urbano
7347,0,0,0,46,1,17,45297.5380048847,No,137040.661694847,Yes,M,Mestrado,Gerente,8.3995776925482,Pessoal,14660,6,Poupanca,yes,0,0,No,0,16,Urbano
7348,0,0,1,39,2,0,0,No,87282.2393905789,Yes,F,Ensino Medio,Do Lar,26.8236403648629,Pessoal,8490,1,Renda Variavel,no,0,0,No,0,6,Urbano
7349,1,721,0,52,0,12,11545.0540876701,No,0,No,F,Ensino Medio,Do Lar,22.2766542660447,Pessoal,26900,3,Renda Variavel,no,0,0,No,3,1,Urbano
7350,1,7491,3,41,3,14,73581.2005549367,No,237829.453258093,Yes,F,Ensino Superior,Profissional,12.2594721497144,Pessoal,8860,4,CDB,no,2680,1,No,9,11,Urbano
7351,0,0,0,47,0,14,99175.2173278314,No,268845.982916955,Yes,F,PhD, ,33.2555021047612,Comercial,26730,1,Criptomeda,no,0,0,No,1,21,Urbano
7352,0,0,0,41,0,12,28034.2058188394,No,134937.476719766,No,M,Ensino Medio,Trabalho Administrativo,40.6664969101459,Pessoal,8400,6,Criptomeda,no,31812,2,No,2,7,Urbano
7355,0,0,0,53,0,11,21665.4763724642,No,178317.878330416,Yes,F,Ensino Fundamental,Trabalho Manual,39.5173059776056,Pessoal,8970,6,Renda Variavel,no,0,0,No,3,4,Rural
7356,0,0,0,35,0,7,52277.356706026,No,208304.746303702,Yes,M,Ensino Medio,Trabalho Manual,41.3767703616943,Comercial,26840,3,Poupanca,no,0,0,No,0,1,Rural
7357,0,0,0,40,1,12,41001.8144319985,Yes,0,No,F,Ensino Fundamental,Trabalho Administrativo,46.6725743458157,Pessoal,12090,1,Renda Variavel,no,0,0,No,0,1,Rural
7358,1,7199,3,43,3,10,36436.2002023187,Yes,0,No,F,Ensino Fundamental,Trabalho Manual,45.6517928951907,Pessoal,31000,1,Criptomeda,no,0,0,Yes,5,1,Urbano
7359,0,0,0,45,3,14,26626.8295330346,No,130959.176415315,Yes,F,Ensino Fundamental,Trabalho Administrativo,67.1711400914776,Pessoal,12820,4,Renda Variavel,no,0,0,No,0,1,Rural
7360,0,0,0,51,0,15,104755.690717495,No,284859.294937665,Yes,M,Ensino Superior,Profissional,79.7970786698751,Comercial,17080,6,Renda Fixa,yes,25979,2,No,3,12,Urbano
7362,0,0,0,51,0,9,44977.0925336004,No, ,Yes,M,Ensino Medio,Trabalho Manual,40.9660068876777,Comercial,13540,1,Poupanca,yes,29883,1,No,0,1,Urbano
7363,0,0,0,34,3,17,17949.151385436,No,100772.780386865,Yes,M,Ensino Medio,Trabalho Manual,65.2608966637194,Comercial,20060,17,Poupanca,yes,10821,4,No,6,10,Urbano
7364,0,0,0,49,0,0,0,No,0,No,M,Ensino Medio,Estudante,59.9383200909295,Comercial,6540,4,Criptomeda,yes,0,0,No,0,1,Urbano
7365,0,0,0,53,0,12,74060.5567224238,No,272685.878608977,Yes,M,Ensino Superior,Gerente,69.9996005719919,Comercial,30850,1,Tesouro Direto,no,0,0,No,0,11,Urbano
7367,0,0,0,50,0,12,87083.2324032464,No,0,No,M,Mestrado,Advogado,46.791803071224,Pessoal,20590,1,Renda Fixa,no,0,0,No,4,11,Urbano
7369,0,0,0,48,0,12,63419.1598077766,No,0,No,M,Ensino Superior,Gerente,38.3998981863241,Pessoal,14950,13,Poupanca,yes,0,0,No,0,10,Urbano
7370,1,4477,0,50,0,13,42226.3413033223,No,211401.854944064,Yes,F,Ensino Medio,Trabalho Manual,61.2061158303806,Comercial,6500,9,CDB,no,43963,2,Yes,0,1,Urbano
7371,1,1700,0,35,0,8,96290.8097352801,No,0,No,F,Ensino Superior,Trabalho Manual,46.2583242882908,Comercial,14320,15,Renda Variavel,no,3597,2,No,5,5,Urbano
7373,0,0,0,41,0,9,78284.2931629571,No,0,No,F,Mestrado,Gerente,32.4004537318264,Pessoal,28760,11,Poupanca,no,0,0,No,0,16,Urbano
7374,0,0,0,43,0,11,80267.0502241597,No,235361.385413465,No,M,Mestrado,Advogado,32.1349513651651,Pessoal,9530,1,Poupanca,yes,0,0,No,0, ,Urbano
7376,0,0,0,54,0,11,88902.9964996241,No, ,Yes,M,Mestrado,Gerente,31.554821790402,Comercial,31810,10,Tesouro Direto,yes,4507,4,No,0, ,Urbano
7378,1,4386.15264609467,0,19,0,5,3871.04442540219,No,76850.6160632338,Yes,F,Ensino Medio,Gerente,48.8073500571844,Pessoal,3790,10,CDB,no,0,0,No,4,5,Urbano
7379,0,0,0,51,0,13,16818.3718673471,No,113607.306956332,Yes,M,Ensino Fundamental,Trabalho Administrativo,19.2260064624813,Comercial,39520,6,Tesouro Direto,yes,0,0,No,0,1,Urbano
7381,1,3549,2,40,2,11,63913.3093613958,Yes,0,No,M,Ensino Medio,Trabalho Manual,5,Comercial,5500,13,Criptomeda,yes,1896,1,No,1,1,Urbano
7383,0,0,0,45,0, ,19599.36547426,No,134906.433280572,No,F,Ensino Superior,Do Lar,42.8671300878024,Pessoal,11950,1,CDB,no,0,0,No,0,1,Rural
7384,1,1137,0,37,2,12,158489.254527648,No,415675.92578039,Yes,F,PhD,Advogado,58.214452375508,Pessoal,5200,1,Renda Variavel,no,0,0,No,1,16,Urbano
7386,0,0,0,41,0,11,112913.434960626,No,317850.390801065,Yes,M,Ensino Superior,Profissional,39.9343201842188,Comercial,16890,1,Renda Fixa,yes,0,0,No,0,8,Urbano
7387,0,0,0,59,0,11,35158.356697465,No,162721.625916885,Yes,F,Ensino Medio,Trabalho Administrativo,22.8856332804485,Pessoal,10920,1,Renda Variavel,no,0,0,No,0,7,Rural
7388,0,0,0,46,0,14,35384.4748326494,No,210694.974264623,Yes,F,Ensino Medio,Trabalho Manual,53.0460945559883,Comercial,11880,4,CDB,no,0,0,No,5,12,Urbano
7389,0,0,1,41,2,14,3228.0065622094,No, ,Yes,F,Ensino Medio,Do Lar,5.77712047408531,Pessoal,5600,1,Renda Variavel,no,793,1,No,4, ,Urbano
7390,1,4623,2,40,3,14,58913.6641201451,Yes,0,No,M,Ensino Superior,Profissional,14.2456434479372,Pessoal,16220,1,Renda Fixa,no,9216,2,No,2,10,Urbano
7391,0,0,0,47,1,12,59611.7214180287,No,204102.527338761,Yes,F,Mestrado,Gerente,21.1640754803969,Pessoal,15390,3,Renda Variavel,no,0,0,No,1,13,Urbano
7393,0,0,0,43,2,14,141176.68616866,No,378960.149500637,Yes,F,Mestrado,Advogado,29.8485890124117,Pessoal,15620,11,Poupanca,no,17232,1,Yes,8,15,Urbano
7394,0,0,0,43,2,15,171528.658114522,Yes,0,No,M,PhD,Profissional,26.7690937365318,Comercial,18920,1,Renda Fixa,yes,16619,1,Yes,4,17,Urbano
7396,0,0,0,46,0,13,103092.904893288,No,271212.690915371,Yes,F,Ensino Superior,Profissional,38.8060177886368,Comercial,30060,3,Renda Fixa,no,0,0,No,3,6,Rural
7398,0,0,0,38,0,14,42138.9702980852,No, ,Yes,F,Ensino Medio,Trabalho Administrativo,30.6939061460794,Pessoal,17290,3,Renda Variavel,no,0,0,No,1,10,Rural
7399,0,0,0,48,0,8,47288.104201706,No,191476.294075647,Yes,F,Ensino Superior,Gerente,31.9702121182626,Pessoal,5120,6,Renda Variavel,no,0,0,No,1,10,Urbano
7400,0,0,0,53,0,12,34564.5509612844,No,0,No,F,Ensino Medio,Trabalho Manual,49.4753676702222,Comercial,31900,10,Criptomeda,no,0,0,No,0,1,Rural
7401,0,0,0,55,0,7, ,No,208216.540840601,Yes,F,Ensino Medio,Gerente,26.4065459271236,Pessoal,1500,1,Renda Variavel,no,2510,3,No,2,7,Urbano
7402,0,0,1,43,2,15, ,No,336612.587971304,Yes,M,Ensino Superior,Profissional,47.6967240936642,Pessoal,18760,1,Poupanca,yes,0,0,No,0,11,Urbano
7404,0,0,0,53,0,12,32353.9764203874,No,179565.832785196,Yes,F,Ensino Superior,Do Lar,64.3636442233314,Pessoal,27550,1,Criptomeda,no,0,0,No,0,10,Rural
7405,0,0,0,36,3,12,62893.207461799,Yes,0,No,M,Mestrado,Advogado,37.1485772445941,Pessoal,13630,3,Poupanca,yes,0,0,No,0,17,Urbano
7407,0,0,0,58,0,12,73282.9091892859,No,251025.182527348,Yes,M,Ensino Superior,Profissional,36.698473391813,Pessoal,14630,1,Poupanca,no,0,0,No,0,1,Urbano
7408,1,5082,0,34,4,0,0,Yes,0,No,F,Ensino Medio,Estudante,57.8356330888097,Comercial,11730,7,Renda Variavel,no,38888,2,Yes,9,1,Urbano
7411,0,0,0,50,0,12,29296.0339822756,No,173232.529215638,Yes,F,Ensino Fundamental,Trabalho Manual,33.8733808686743,Pessoal,26950,7,Renda Fixa,no,805,4,No,4,1,Urbano
7413,0,0,2,46,0,10,42643.9669316408,No,158938.247668162,No,M,Ensino Medio,Trabalho Manual,59.2661323677665,Comercial,28470,4,Criptomeda,no,0,0,No,0,7,Urbano
7414,0,0,0,47,0,11,95183.9776410399,No,306410.490730345,No,M,Ensino Superior,Profissional,32.2905550289498,Comercial,9830,1,Criptomeda,yes,0,0,No,0,2,Rural
7415,0,0,0,54,0,15,144348.118158913,No, ,Yes,M,Mestrado, ,31.2418918921803,Pessoal,7890,3,Criptomeda,no,0,0,No,0,14,Urbano
7416,0,0,0,41,0,10,239084.102832832,No,538702.154611901,Yes,F,PhD,Medico,28.9259678478289,Pessoal,43450,9,Renda Fixa,no,0,0,No,2,17,Urbano
7417,0,0,0,46,0,11,164952.528690536,No, ,No,M,PhD, ,34.5794837185306,Comercial,26220,4,Tesouro Direto,yes,0,0,No,0,9,Urbano
7418,0,0,0,36,1,10,89111.7680912383,Yes, ,No,F,Ensino Superior,Profissional,54.7345955116719,Pessoal,24370,1,Poupanca,no,0,0,No,0,1,Rural
7420,0,0,0,18,2,9,6284.04880736948,Yes,0,No,M,Ensino Fundamental,Trabalho Administrativo,15.5501082741281,Pessoal,20130,6,Poupanca,yes,0,0,Yes,3,1,Urbano
7421,1,3982,0,55,0,12,164848.162264792,No,0,No,M,Mestrado, ,24.0332829156337,Comercial,38200,1,Tesouro Direto,no,1657,2,No,4,12,Urbano
