INDEX,TARGET_FLAG,KIDSDRIV,IDADE,HOMEKIDS,YOJ,SALARIO,CONTA_CLI,HOME_VAL,CASADO,SEX,EDUCATION,JOB,TRAVTIME,USO_PROD,VALOR_SOLICITADO,TIF,TIPO_PROD,PROD_ALTO_VALOR,OLDCLAIM,CLM_FREQ,TRAN_SUSP,TEMPO_CLIENTE,TEMPO_VIDA_PROD,URBANICITY
8310, ,0,30,4,12,58247.99522,Yes,0,No,M,PhD, ,25.05141557,Pessoal,14380,1,Tesouro Direto,no,0,0,No,2, ,Urbano
8312, ,0,49,0,7,86847.1312,No,228889.2453,No,M,Mestrado,Profissional,33.33946828,Comercial,23210,1,Renda Variavel,yes,0,0,No,0,6,Rural
8318, ,0,37,1,11,22400.91061,Yes,0,No,F,Ensino Fundamental,Trabalho Manual,32.86636065,Pessoal,7440,4,Renda Fixa,no,30099,3,Yes,6,4,Urbano
8321, ,0,47,0,12,120030.3882,No,321152.2227,No,F,Mestrado,Profissional,6.332788212,Pessoal,6200,4,CDB,no,6949,1,No,3,16,Urbano
8328, ,0,57,0,15,98323.07406,No,334600.1698,Yes,F,Ensino Superior,Gerente,20.85246474,Pessoal,11330,7,CDB,no,0,0,No,0,11,Urbano
8331, ,0,56,2,13,60285.97746,No,213596.2475,Yes,F,Ensino Superior,Trabalho Manual,42.98046145,Comercial,13130,6,CDB,no,0,0,No,0,11,Rural
8334, ,0,39,2,0,0,No,105472.0936,Yes,F,Ensino Fundamental,Do Lar,10.32345165,Pessoal,5400,1,Renda Fixa,no,0,0,No,0,1,Urbano
8344, ,0,45,0,4,83111.06993,No,237262.5732,No,M,Ensino Superior,Gerente,31.11891892,Comercial,18610,7,Poupanca,no,0,0,No,2,7,Urbano
8345, ,0,40,0,0,0,No,0,No,F,Ensino Medio,Estudante,52.64100623,Comercial,22180,3,Renda Fixa,no,0,0,No,0,1,Rural
8352, ,0,33,2,13,35262.52968,No,169916.2941,Yes,F,Ensino Fundamental,Trabalho Manual,40.71728129,Comercial,10620,13,Tesouro Direto,no,0,0,No,3,1,Urbano
8358, ,0,42,0, ,92395.45389,No,277497.1076,Yes,M,Ensino Superior,Trabalho Manual,19.64988076,Comercial,10470,1,Criptomoeda,no,27667,1,Yes,4,11,Urbano
8359, ,0,48,0,10,34605.72395,No,163682.1054,Yes,M,Ensino Fundamental,Trabalho Manual,58.92449743,Pessoal,3920,1,Tesouro Direto,yes,0,0,No,1,1,Urbano
8360, ,0,32,2,9,27462.37903,Yes,0,No,F,Ensino Medio,Trabalho Administrativo,30.45751089,Pessoal,11630,6,CDB,no,0,0,Yes,0,1,Rural
8365, ,0,45,1,11,3006.053544,Yes,0,No,F,Ensino Medio,Do Lar,38.95254654,Comercial,30050,6,Poupanca,no,0,0,Yes,2,1,Rural
8366, ,0,49,0,15,22977.60492,No,144544.557,Yes,M,Ensino Fundamental,Trabalho Administrativo,5,Pessoal,20010,1,Poupanca,yes,0,0,No,0,9,Urbano
8369, ,3,45,3,14,3531.784884,No,71733.70079,Yes,F,Ensino Medio,Do Lar,35.17273159,Pessoal,6350,1,CDB,no,11564,2,No,2,6,Urbano
8373, ,0,34,3,13,20299.32719,No,66016.30958,Yes,F,Ensino Medio,Do Lar,44.64513027,Pessoal,18140,6,CDB,no,0,0,No,3,1,Rural
8378, ,0,39,0, ,94059.18877,No,286323.47,Yes,M,Ensino Superior,Profissional,33.46656534,Comercial,42320,1,Renda Variavel,yes,0,0,No,0,6,Urbano
8392, ,0,45,0,0,0,No,77452.82405,No,F,Mestrado,Do Lar,23.65936178,Pessoal,30130,4,Tesouro Direto,no,0,0,No,0,15,Urbano
8397, ,1,45,1,14,26155.767,No,179165.0459,Yes,F,Ensino Superior,Profissional,48.07818407,Pessoal,14460,1,CDB,no,28959,1,Yes,0,10,Urbano
8399, ,0,56,2,16,66868.07004,No,204146.085,Yes,F,Ensino Medio,Trabalho Manual,16.8695562,Pessoal,21050,10,Criptomoeda,no,0,0,Yes,0,6,Urbano
8400, ,0,55,0,16,42815.13435,No,205231.7078,Yes,M,Mestrado,Advogado,47.47456392,Pessoal,14690,1,Tesouro Direto,yes,8762,1,No,0,8,Urbano
8405, ,1,41,2,14,86860.4284,Yes,0,No,M,Ensino Superior,Trabalho Manual,32.79550568,Comercial,16020,3,Tesouro Direto,no,0,0,No,4,1,Urbano
8406, ,0,56,0,15,82370.22021,No,274135.2492,Yes,F,Mestrado,Gerente,15.48687527,Pessoal,15340,6,CDB,no,0,0,No,0,15,Urbano
8410, ,0,33,1,12,66803.36058,No,193201.1171,Yes,M,Mestrado,Advogado,31.69752893,Pessoal,14390,6,Tesouro Direto,yes,0,0,Yes,0,17,Urbano
8413, ,0,33,0,9,74138.06821,No,263172.7754,No,M,Ensino Medio,Trabalho Manual,5,Pessoal,13640,13,Tesouro Direto,no,0,0,No,0,1,Urbano
8414, ,0,49,0,13,59743.21003,No,239955.4343,Yes,M,Ensino Superior,Trabalho Manual,11.39616147,Comercial,12370,1,Tesouro Direto,no,51188,2,Yes,4,10,Urbano
8416, ,0,35,2,12,3028.130333,Yes, ,No,M,Ensino Superior,Estudante,39.96628162,Pessoal,5300,1,Criptomoeda,no,32063,2,Yes,4,10,Urbano
8426, ,0,34,5, ,17698.03676,No,137278.1844,Yes,F,Ensino Fundamental,Do Lar,35.3640232,Pessoal,6670,1,Renda Fixa,no,0,0,No,0,1,Rural
8434, ,0,53,0,14,107394.3242,No,318906.2329,Yes,F,Ensino Medio,Trabalho Manual,19.81049078,Comercial,17540,1,CDB,no,0,0,No,1,1,Urbano
8439, ,0,39,2, ,111071.6062,No,297740.7178,Yes,F,Ensino Superior,Gerente,33.11296885,Pessoal,9560,4,CDB,no,0,0,No,4,10,Urbano
8440, ,2,45,2,13,109360.5101,No,306851.8427,Yes,F,Ensino Superior,Gerente,9.450447477,Pessoal,1500,1,CDB,no,0,0,No,0,16,Urbano
8475, ,0,52,0,8,96707.24664,No,270613.9979,Yes,M,Ensino Medio,Trabalho Manual,31.81644442,Comercial,29370,13,Renda Variavel,yes,0,0,No,0,1,Rural
8480, ,0,39,0,11, ,No,64192.08788,No,F,Ensino Medio,Do Lar,51.81605851,Pessoal,6620,5,Renda Fixa,no,3884,2,No,1,1,Rural
8497, ,0,61,2,18,34446.19197,No,168223.9991,Yes,M,Mestrado,Advogado,34.8110181,Pessoal,11040,4,CDB,yes,1465,2,No,0,9,Urbano
8499, ,0,53,0,10,30699.48808,No,0,No,M,Ensino Superior,Trabalho Administrativo,41.77015609,Comercial,22730,4,Renda Variavel,no,19644,2,Yes,5,13,Urbano
8500, ,0,43,0,12,46671.2925,No,183054.799,No,M,Ensino Fundamental,Trabalho Manual,63.43176014,Pessoal,9400,13,Criptomoeda,yes,0,0,No,3,5,Urbano
8501, ,0,52,0,9,46187.84438,No,163879.2618,No,F,Mestrado,Gerente,25.76381803,Pessoal,18910,6,Tesouro Direto,no,0,0,No,0,12,Urbano
8502, ,0,43,0,11, ,No,178765.823,Yes,F,Ensino Medio,Profissional,50.70969166,Pessoal,6530,1,Renda Fixa,no,8487,2,No,3,1,Urbano
8518, ,0,33,3,9,58194.50481,No,173288.0915,Yes,F,Ensino Medio,Profissional,37.40076482,Pessoal,8090,1,Renda Fixa,no,504,1,No,0,1,Urbano
8520, ,0,40,1,11,40252.24095,Yes,201111.5245,No,M,Ensino Medio,Trabalho Manual,40.72237168,Pessoal,7240,13,Criptomoeda,yes,0,0,Yes,0,1,Urbano
8523, ,0,54,0,14,59291.297,No,0,No,M,Ensino Fundamental,Trabalho Manual,5,Pessoal,12830,1,Tesouro Direto,no,6815,1,No,6,1,Urbano
8525, ,0,48,0,10, ,No,155211.6524,Yes,M,Mestrado, ,17.88854329,Comercial,30500,1,Renda Variavel,yes,0,0,No,2,18,Urbano
8532, ,0,47,0,14,106484.1875,No,328358.565,Yes,M,Mestrado,Gerente,48.69394976,Comercial,28380,4,Renda Variavel,no,0,0,No,0,19,Urbano
8535, ,0,56,0,13,69790.2155,No,198028.4123,Yes,M,Ensino Medio,Trabalho Manual,44.3475698,Comercial,15960,17,Tesouro Direto,yes,7825,3,No,6,1,Urbano
8543, ,0,43,2,16,98665.50711,No,319268.6228,Yes,F,Mestrado,Advogado,37.43839805,Pessoal,3800,6,CDB,no,35062,2,Yes,0,16,Urbano
8554, ,0,48,0,13,54108.20877,No,183133.9143,Yes,M,Ensino Medio,Profissional,23.32426131,Pessoal,10060,1,Criptomoeda,yes,3149,2,No,0,1,Urbano
8560, ,2,45,2,0,0,No,100508.3216,Yes,F,Ensino Superior,Do Lar,59.93282027,Pessoal,6000,10,CDB,no,0,0,No,4,11,Rural
8561, ,0,57,0,14,177908.0747,No,467833.4621,Yes,M,PhD,Gerente,41.18954687,Comercial,25380,1,Renda Variavel,yes,35371,3,Yes,0,13,Urbano
8563, ,0,53,0,13,70195.07555,No,0,No,M,Ensino Superior,Profissional,34.0575428,Pessoal,17750,1,Tesouro Direto,no,0,0,No,2,9,Rural
8566, ,0,40,0,0,0,No,0,No,F,Ensino Medio,Estudante,39.57147523,Comercial,5500,17,CDB,no,0,0,Yes,5,13,Urbano
8570, ,0,39,0,9,42141.17197,No,181281.2498,No,F,Ensino Medio,Trabalho Manual,5,Comercial,20080,4,Criptomoeda,no,0,0,No,2,4,Urbano
8572, ,0,36,1,12,25080.82909,No,119232.5271,Yes,M,Ensino Fundamental,Trabalho Administrativo,65.92521958,Pessoal,7610,1,Criptomoeda,no,7054,1,No,0, ,Rural
8582, ,0,42,0,4,17573.97247,No,83322.29027,Yes,M,Mestrado,Profissional,44.42651032,Pessoal,5700,6,Criptomoeda,no,0,0,No,0,16,Urbano
8583, ,0,28,2,8,66783.24349,No,227215.1865,Yes,F,Ensino Superior,Trabalho Manual,5,Comercial,10980,10,CDB,no,8079,2,No,3,10,Urbano
8587, ,0,36,2,11,13508.96355,Yes,0,No,F,Ensino Medio,Trabalho Administrativo,38.58518818,Pessoal,2850,13,Renda Fixa,no,1468,1,No,5,1,Rural
8592, ,0,33,0,5,12066.67477,No, ,Yes,F,Ensino Fundamental,Trabalho Administrativo,19.26607804,Comercial,16930,10,Criptomoeda,no,0,0,No,0,1,Urbano
8593, ,0,48,0,11,73805.9315,No,216274.3922,No,F,Ensino Medio,Trabalho Manual,15.8460252,Comercial,8850,3,CDB,no,0,0,No,0,1,Urbano
8607, ,0,69,1,14,5622.464135,No,181254.013,Yes,F,Ensino Medio,Do Lar,25.69948068,Pessoal,9350,13,Renda Fixa,no,0,0,No,0,1,Rural
8609, ,0,33,1, ,86321.06841,Yes,227137.9457,No,M,Mestrado, ,17.22058154,Pessoal,13430,1,Tesouro Direto,yes,0,0,No,4,24,Urbano
8610, ,0,61,0,0,0,No,0,No,M,Ensino Medio,Estudante,28.59168696,Pessoal,20480,6,CDB,no,0,0,No,0,9,Rural
8614, ,0,49,0,7,32762.82712,No,191656.5512,Yes,F,Ensino Superior,Trabalho Manual,25.04356801,Comercial,8010,17,CDB,no,21383,2,No,7,11,Urbano
8616, ,0,42,0,11,50613.27196,No,0,No,F,Ensino Medio,Trabalho Administrativo,45.02483297,Pessoal,18170,4,Tesouro Direto,no,6784,2,No,4,1,Urbano
8622, ,0,55,0,15,34745.17555,No, ,Yes,M,Ensino Medio,Trabalho Manual,15.12658126,Pessoal,10470,18,Criptomoeda,yes,2752,1,No,4, ,Urbano
8623, ,0,41,0,11,39065.76594,No,171066.0913,Yes,F,Ensino Medio,Trabalho Administrativo,14.06575071,Pessoal,14320,1,Tesouro Direto,no,0,0,No,0,1,Urbano
8624, ,0,47,0,9,18896.02286,No,106991.0478,No,M,Ensino Superior,Trabalho Manual,13.85943644,Comercial,12040,6,Tesouro Direto,yes,0,0,No,2,8,Urbano
8633, ,1,43,2,15,28947.75482,No,189468.3777,Yes,F,Ensino Superior,Gerente,43.04792516,Pessoal,13260,5,CDB,no,32281,1,No,0,9,Urbano
8641, ,0,44,0,10, ,No,238871.496,No,F,Ensino Superior,Trabalho Manual,29.31595098,Comercial,15810,1,CDB,no,0,0,No,0,14,Urbano
8644, ,0,25,1,9, ,Yes,0,No,F,Ensino Medio,Trabalho Administrativo,12.23052541,Pessoal,7530,3,CDB,no,4885,3,No,3,7,Urbano
8649, ,0,45,1, ,29835.70897,Yes,130713.5612,No,M,Ensino Fundamental,Trabalho Administrativo,27.81892727,Comercial,10240,4,Criptomoeda,yes,0,0,No,1,6,Urbano
8653, ,0,42,0,12,103050.3697,No,270986.3609,Yes,M,Mestrado,Profissional,26.0825577,Comercial,11860,4,Criptomoeda,yes,0,0,No,0,16,Urbano
8657, ,0,53,0,11,178767.901,No,469093.8988,No,M,PhD, ,22.97262711,Comercial,24680,6,Renda Variavel,no,0,0,No,1,12,Urbano
8658, ,0,36,0,8,51357.78155,No,178375.1091,Yes,F,Ensino Superior,Profissional,25.0843324,Pessoal,1500,7,CDB,no,0,0,No,0,6,Urbano
8663, ,0,47,0,11,190578.623,No,471490.2788,No,F,PhD,Medico,38.69014027,Pessoal,13040,6,CDB,no,0,0,No,0,16,Urbano
8672, ,0,52,0,0,0,No,0,Yes,F,Ensino Medio,Estudante,61.85243785,Comercial,19240,17,Tesouro Direto,no,6902,2,Yes,3,9,Urbano
8680, ,0,48,0,14,58132.47593,No,0,No,F,Ensino Medio,Gerente,32.48704379,Pessoal,6860,6,CDB,no,7926,3,No,3,1,Urbano
8684, ,0,61,0,11,53354.28222,No,0,No,F,Ensino Fundamental,Trabalho Manual,41.28777093,Pessoal,1500,7,Renda Fixa,no,0,0,No,0, ,Urbano
8687, ,0,54,0,14,67289.77334,No,269448.4066,Yes,F,Ensino Superior,Gerente,24.4970337,Pessoal,8230,6,Renda Fixa,no,0,0,No,2,10,Urbano
8688, ,0,42,0,10,90936.67779,No,287891.9373,Yes,M,Ensino Superior,Gerente,10.96458825,Pessoal,1500,4,Tesouro Direto,yes,943,2,No,0,13,Urbano
8690, ,0,36,4,0,0,No,0,Yes,F,Ensino Medio,Estudante,34.60069169,Comercial,15130,10,CDB,no,0,0,Yes,0,1,Rural
8712, ,0,46,0,12,5069.755029,No,0,No,M,Ensino Medio,Estudante,8.191141514,Pessoal,1790,1,Tesouro Direto,no,0,0,No,0,1,Urbano
8717, ,0,37,0,9,45463.69706,No,0,No,F,Mestrado,Advogado,35.42709652,Pessoal,11920,14,CDB,no,3964,1,No,4,15,Urbano
8730, ,0,45,0,12,11261.00467,No,151509.3236,Yes,M,Mestrado,Gerente,25.56344766,Pessoal,13700,4,Tesouro Direto,yes,0,0,No,0,18,Urbano
8739, ,0,25,0,8,66923.07578,No,231851.5916,No,M,Ensino Superior,Profissional,18.46443362,Pessoal,15010,10,Tesouro Direto,yes,5960,1,No,5, ,Urbano
8744, ,0,41,0,11,67338.431,No,205469.5257,Yes,F,Ensino Superior,Trabalho Manual,5.721654995,Comercial,19840,10,CDB,no,0,0,Yes,0,14,Rural
8747, ,0,44,0,7,16975.91862,No,165889.5849,Yes,F,Ensino Medio,Do Lar,53.18795063,Pessoal,9680,1,CDB,no,0,0,No,0,1,Urbano
8748, ,0,46,0,11,95549.89648,No,0,No,M,Mestrado,Profissional,20.70056641,Comercial,16590,7,Poupanca,no,2169,1,No,0,18,Urbano
8751, ,0,47,0, ,3663.497607,No,122331.8543,Yes,F,Ensino Medio,Estudante,57.12962587,Comercial,9310,1,Renda Fixa,no,1348,2,No,4,7,Urbano
8758, ,0,37,0,7,34038.3465,No,161586.559,No,M,Mestrado,Advogado,61.11311732,Pessoal,15450,9,Tesouro Direto,no,3721,3,No,2,14,Urbano
8761, ,0,48,0,10,44770.16845,No,162374.2707,No,M,Mestrado,Advogado,65.52212885,Pessoal,5980,1,Criptomoeda,yes,0,0,No,4,14,Urbano
8763, ,0,44,0,12,33833.10031,No,172826.0823,Yes,F,Ensino Fundamental,Trabalho Manual,26.25472564,Pessoal,22330,11,Tesouro Direto,no,0,0,No,1,1,Rural
8764, ,0,37,0,8,95502.32402,No,0,No,F,Ensino Superior,Profissional,36.61249986,Pessoal,26290,1,Renda Fixa,no,7460,1,No,0,11,Urbano
8765, ,0,42,2,13,38091.67287,No,150907.1869,Yes,F,Ensino Medio,Trabalho Administrativo,15.1462634,Pessoal,15320,7,Renda Fixa,no,0,0,No,0,1,Urbano
8773, ,0,53,0,13,74333.56002,No,254788.9035,Yes,F,PhD,Gerente,24.15518073,Pessoal,6800,10,CDB,no,5854,1,No,1,16,Urbano
8780, ,0,36,0,12,77525.68178,No,262675.3538,Yes,M,Ensino Superior,Profissional,30.83531872,Pessoal,12850,7,Tesouro Direto,yes,8271,3,No,5,11,Urbano
8781, ,0,43,1,11,72421.42517,No,217974.2635,Yes,F,Ensino Superior,Gerente,34.60665749,Pessoal,13760,3,CDB,no,1018,1,No,1,18,Urbano
8782, ,0,48,0,11,101806.1284,No,296075.8319,No,F,Mestrado, ,36.03709206,Comercial,20860,7,Criptomoeda,no,26433,3,Yes,0,23,Urbano
8785, ,0,49,0,7,67257.86085,No,222040.4441,No,M,Mestrado,Advogado,28.28930171,Pessoal,21760,6,Poupanca,no,0,0,No,1,10,Urbano
8786, ,3,44,4,18,59351.99747,No,192373.0828,Yes,M,Ensino Medio,Gerente,17.39250311,Pessoal,15470,1,Tesouro Direto,yes,0,0,No,0,1,Urbano
8797, ,0,47,0,6,32267.21396,No,0,No,F,Ensino Fundamental,Trabalho Manual,63.42691626,Pessoal,18210,1,Renda Fixa,no,0,0,Yes,6, ,Urbano
8799, ,0,57,0,14,89447.76862,No,255481.4791,Yes,F,PhD,Gerente,19.8818916,Pessoal,18020,1,CDB,no,0,0,No,0,14,Urbano
8807, ,2,37,2,10,47472.60665,No,190555.7805,Yes,M,Ensino Medio,Trabalho Manual,36.98018899,Comercial,9950,4,Criptomoeda,no,2981,2,No,3,8,Urbano
8816, ,0,51,0,13,32159.0975,No,195095.9518,No,F,Ensino Fundamental,Trabalho Manual,46.26503756,Pessoal,9820,4,CDB,no,0,0,No,0,6,Rural
8817, ,1,43,2,5,2599.274671,Yes,0,No,M,Ensino Superior,Estudante,38.23131517,Pessoal,1760,3,Tesouro Direto,yes,0,0,No,0,5,Rural
8826, ,0,27,2, ,11882.47689,No,0,Yes,F,Ensino Medio,Estudante,39.11768135,Pessoal,32510,1,Criptomoeda,no,10780,2,No,1,8,Urbano
8833, ,0,53,0,11,115203.7163,No, ,Yes,M,Mestrado, ,48.20369019,Comercial,18320,6,Poupanca,no,0,0,No,0,15,Urbano
8834, ,0,54,0,12,71316.07899,No,266966.828,Yes,M,Mestrado,Gerente,13.08444944,Comercial,32660,7,Renda Variavel,no,0,0,No,0,17,Urbano
8835, ,0,54,0,15,74207.88599,No,277530.9981,Yes,M,Ensino Superior,Gerente,12.6097227,Comercial,22330,7,Poupanca,no,0,0,No,2,10,Urbano
8840, ,0,40,2,8,76035.9354,No,209793.3524,Yes,M,Ensino Superior,Trabalho Manual,32.33774805,Comercial,14430,10,Tesouro Direto,yes,0,0,No,0,9,Urbano
8843, ,0,58,0,11,101447.9691,No,329765.2437,Yes,M,Ensino Superior,Profissional,32.40777252,Pessoal,17440,1,Poupanca,no,0,0,No,0,12,Urbano
8849, ,0,41,0,11,39065.76594,No, ,Yes,F,Ensino Medio,Trabalho Administrativo,25.38726474,Pessoal,7920,7,Renda Fixa,no,0,0,No,3,1,Urbano
8855, ,0,37,4,5,79846.48874,Yes,0,No,F,Ensino Fundamental,Trabalho Manual,35.4719214,Comercial,20460,6,CDB,no,0,0,No,0,1,Rural
8861, ,0,45,0,10,93995.57169,No,316274.8875,Yes,F,Mestrado,Profissional,46.6051698,Pessoal,11640,1,CDB,no,3731,1,No,5,13,Urbano
8862, ,0,45,0,10,49674.73741,No,181339.7508,No,M,PhD,Profissional,35.55672224,Pessoal,1500,1,Tesouro Direto,yes,0,0,No,0,12,Urbano
8865, ,0,50,0,11,53566.65773,No,225042.6832,Yes,M,Ensino Fundamental,Trabalho Manual,15.43777441,Comercial,27630,1,Renda Variavel,no,0,0,No,2,8,Urbano
8868, ,2,37,2,7,125308.7195,No, ,Yes,F,Ensino Superior,Profissional,20.67445909,Pessoal,19900,11,Tesouro Direto,no,0,0,No,0,8,Rural
8870, ,0,43,3,14,132449.2672,No,354192.9808,Yes,F,Mestrado,Gerente,17.26920066,Pessoal,27530,10,Tesouro Direto,no,0,0,No,2,14,Urbano
8880, ,0,44,2,13,44199.93296,No,160351.1125,Yes,F,Ensino Medio,Trabalho Administrativo,35.114956,Pessoal,10910,4,CDB,no,0,0,No,2,1,Urbano
8885, ,0,46,0,5,133911.9134,No,0,No,M,Mestrado,Advogado,18.55048987,Pessoal,14890,13,Tesouro Direto,yes,0,0,No,0,14,Urbano
8894, ,0,45,0,15,128800.817,No,0,No,F,Mestrado,Advogado,26.92767818,Pessoal,25900,3,Tesouro Direto,no,5994,2,No,6,17,Urbano
8895, ,0,50,0,9,139452.4049,No,364308.0209,Yes,F,PhD,Medico,43.1191836,Pessoal,11900,8,Criptomoeda,no,0,0,Yes,1, ,Urbano
8899, ,2,58,3,15,41780.73172,No,195766.169,Yes,F,Ensino Medio,Trabalho Administrativo,42.54430392,Pessoal,8260,4,Tesouro Direto,no,0,0,No,0,1,Rural
8912, ,0,45,0,10,48344.36801,No,0,No,M,Mestrado, ,58.78603374,Pessoal,13020,9,Tesouro Direto,no,7102,3,No,4, ,Urbano
8922, ,0,46,0,12,16467.8926,No,100941.281,Yes,F,Mestrado,Do Lar,44.21753279,Pessoal,7750,10,CDB,no,0,0,No,0,11,Rural
8924, ,0,42,0,12,64018.64332,No,249488.192,Yes,F,PhD,Medico,38.20286714,Pessoal,14590,4,Renda Fixa,no,7465,1,No,0,13,Urbano
8928, ,0,49,0,16,25370.72814,No,143256.4387,Yes,M,Ensino Medio,Trabalho Manual,19.61917842,Pessoal,4690,4,Criptomoeda,yes,0,0,No,3,11,Urbano
8932, ,0,30,0,7,54275.16156,No,121341.1083,Yes,F,Ensino Medio,Profissional,17.44681806,Pessoal,7220,1,Renda Fixa,no,0,0,No,5,1,Urbano
8943, ,0,54,0,12,40818.01707,No,0,No,F,Mestrado,Advogado,34.29824109,Pessoal,15890,13,CDB,no,0,0,No,0,15,Urbano
8945, ,0,40,0,13,58231.17714,No,209820.2016,Yes,M,Ensino Superior,Gerente,22.51970959,Pessoal,5400,1,Tesouro Direto,yes,2983,1,No,3,13,Urbano
8946, ,0,43,3,14,22484.56265,Yes,0,No,F,Ensino Fundamental,Trabalho Manual,13.79648114,Pessoal,8050,13,CDB,no,0,0,No,0,1,Rural
8954, ,0,53,0,10,123954.4492,No,0,No,M,Mestrado, ,17.66887495,Comercial,17850,10,Poupanca,yes,1644,3,No,3,10,Urbano
8958, ,0,59,0, ,2237.925428,No,96940.73953,Yes,F,Ensino Medio,Do Lar,31.82879146,Pessoal,7620,1,CDB,no,2490,2,No,2,8,Urbano
8960, ,0,41,2, ,0,Yes, ,No,F,Ensino Medio,Estudante,18.68599355,Pessoal,14540,1,Renda Fixa,no,3641,1,No,0,1,Urbano
8965, ,0,47,0,10,82503.26534,No,0,No,F,Ensino Superior,Profissional,38.14920649,Pessoal,21800,13,Renda Fixa,no,6633,4,No,0,15,Urbano
8966, ,0,29,2,0, ,No,52142.26913,Yes,F,Ensino Medio,Do Lar,37.29635919,Pessoal,5830,4,CDB,no,0,0,No,1,8,Rural
8967, ,0,46,0,12,111317.8481,No,330183.126,Yes,M,PhD,Medico,42.7248084,Pessoal,35730,1,Tesouro Direto,no,2935,1,No,0,14,Urbano
8969, ,0,57,0,14,11976.63378,No,130294.7002,Yes,F,Ensino Medio,Estudante,39.28749665,Comercial,16360,9,Criptomoeda,no,0,0,No,2,9,Urbano
8980, ,0,45,2,14,20756.653,Yes,142510.8379,No,F,Ensino Medio,Trabalho Manual,51.9000583,Comercial,3580,10,CDB,no,0,0,No,0,10,Rural
8984, ,0,52,0,0,0,No,0,Yes,M,Ensino Fundamental,Estudante,29.36750575,Pessoal,6700,6,Tesouro Direto,yes,0,0,No,1,5,Rural
8985, ,0,29,1,0,0,Yes,0,No,M,Ensino Medio,Estudante,31.5596689,Pessoal,4400,6,Tesouro Direto,yes,3359,3,No,8,7,Urbano
8988, ,0,51,0,13,50446.1615,No,190848.5024,Yes,F,Ensino Superior,Trabalho Manual,50.3394541,Comercial,26130,10,Criptomoeda,no,1412,3,No,3,1,Urbano
8989, ,1,47,0,7,33767.36247,No,153271.5704,Yes,F,Ensino Medio,Trabalho Administrativo,43.49382907,Comercial,28140,6,Criptomoeda,no,0,0,No,0,1,Urbano
8995, ,0,40,0,13, ,No,199443.7075,Yes,F,Ensino Medio,Do Lar,5,Pessoal,14340,4,CDB,no,0,0,No,0,7,Urbano
9004, ,0,48,0,8, ,No,158459.5335,Yes,M,Ensino Medio,Trabalho Administrativo,68.10583492,Comercial,21270,1,Poupanca,no,0,0,No,0,10,Rural
9010, ,0,54,0,14,100815.5638,No,281563.1953,Yes,F,Mestrado,Advogado,33.14662496,Pessoal,21680,6,Tesouro Direto,no,0,0,No,1,20,Urbano
9012, ,0,56,0,9,19711.65865,No,0,No,M,Ensino Superior,Gerente,28.3630336,Pessoal,10730,6,Criptomoeda,yes,0,0,No,3, ,Urbano
9018, ,0,33,0,10,44315.17026,No,193380.3042,No,F,Ensino Medio,Gerente,14.8822533,Pessoal,5930,1,Renda Fixa,no,0,0,Yes,2,11,Urbano
9036, ,0,40,0, ,21103.8054,No,106870.0401,Yes,F,Ensino Fundamental,Trabalho Manual,29.13310121,Pessoal,3610,4,CDB,no,0,0,No,0,1,Urbano
9037, ,0,39,0,12,49652.08225,No,208318.7935,Yes,M,Ensino Superior,Gerente,45.72067327,Pessoal,10370,6,Criptomoeda,yes,0,0,Yes,1,10,Urbano
9040, ,0,49,0,7,56462.49619,No,173486.728,Yes,F,Ensino Superior,Profissional,38.61122225,Pessoal,22720,13,Tesouro Direto,no,5495,1,No,5,10,Urbano
9041, ,0,51,0,11,8259.635855,No,124947.3929,No,M,Ensino Medio,Estudante,30.85529835,Comercial,15620,6,Tesouro Direto,yes,0,0,No,1,9,Urbano
9044, ,0,57,0,13,196889.0837,No,484352.7868,No,M,Mestrado,Profissional,42.02029267,Comercial,43250,1,Renda Variavel,yes,9784,2,No,6,15,Urbano
9045, ,0,50,0,10,45619.97683,No,170795.9033,Yes,F,Ensino Superior,Gerente,19.97245305,Pessoal,14790,4,CDB,no,0,0,No,1,5,Urbano
9047, ,0,26,3,15,69788.67031,No,206181.39,Yes,F,Ensino Medio,Gerente,36.96487321,Pessoal,11770,1,CDB,no,2960,3,No,5,7,Urbano
9049, ,0,43,0,13,45354.8946,No,151270.5544,Yes,F,Ensino Fundamental,Trabalho Manual,12.47042313,Pessoal,10340,1,CDB,no,0,0,No,0,1,Rural
9061, ,0,40,0,12,43071.63947,No,120442.1826,Yes,M,Ensino Medio,Trabalho Administrativo,37.95491534,Pessoal,13980,1,Tesouro Direto,yes,0,0,No,0,1,Rural
9062, ,0,45,2,15,135767.8246,No,347575.4886,Yes,M,Mestrado, ,21.9392055,Comercial,19580,1,Poupanca,yes,8176,2,No,6,15,Urbano
9076, ,0,34,1,11, ,Yes,0,No,F,Mestrado,Gerente,21.74820565,Pessoal,20490,4,Renda Fixa,no,0,0,No,0,18,Urbano
9079, ,0,40,2,14,23094.95679,No,140824.415,Yes,F,Ensino Fundamental,Trabalho Administrativo,19.26096211,Pessoal,7810,1,Tesouro Direto,no,5128,2,No,1, ,Urbano
9081, ,0,41,0,9,173556.5028,No,450715.1063,No,M,Mestrado, ,33.64192844,Comercial,22960,7,Renda Variavel,yes,5447,3,No,0,15,Urbano
